ID,Conference,Year,Authors,Item Title,Item DOI,URL,MSR,SA,Included?,Ivano's notes,Mohamed?s answer
478,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,S. Raemaekers; G. F. Nane; A. van Deursen; J. Visser,"Testing principles, current practices, and effects of change localization",10.1109/MSR.2013.6624037,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624037,Yes,Yes,Yes,"NO, not centered on SA. This is a pure MSR paper.","The paper analyzes design metrics, encapsulation and stability and their relationshps on a bigger scope among Java libraries. This looks for me architectural. (The title of the paper is misleading)"
479,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,R. Robbes; D. R??thlisberger,Using developer interaction data to compare expertise metrics,10.1109/MSR.2013.6624041,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624041,Yes,No,No,,
480,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,M. Allamanis; C. Sutton,"Why, when, and what: Analyzing Stack Overflow questions by topic, type, and code",10.1109/MSR.2013.6624004,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624004,Yes,No,No,,
481,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,A. Guzzi; A. Bacchelli; M. Lanza; M. Pinzger; A. van Deursen,Communication in open source software development mailing lists,10.1109/MSR.2013.6624039,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624039,Yes,No,No,,
482,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,W. Wang; M. W. Godfrey,Detecting API usage obstacles: A study of iOS and Android developer questions,10.1109/MSR.2013.6624006,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624006,Yes,No,No,,
483,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,J. Wang; Y. Dang; H. Zhang; K. Chen; T. Xie; D. Zhang,Mining succinct and high-coverage API usage patterns from source code,10.1109/MSR.2013.6624045,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624045,Yes,No,No,,
484,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,W. Janjic; O. Hummel; M. Schumacher; C. Atkinson,An unabridged source code dataset for research in software reuse,10.1109/MSR.2013.6624047,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624047,Yes,No,No,,
485,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,B. Vasilescu; A. Serebrenik; T. Mens,A historical dataset of software engineering conferences,10.1109/MSR.2013.6624051,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624051,Yes,No,No,,
486,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,M. Linares-V?≠squez; B. Dit; D. Poshyvanyk,An exploratory analysis of mobile development issues using stack overflow,10.1109/MSR.2013.6624014,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624014,Yes,No,No,,
487,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,D. Mukherjee; M. Garg,Which work-item updates need your response?,10.1109/MSR.2013.6623998,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6623998,Yes,No,No,,
488,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,S. Demeyer; A. Murgia; K. Wyckmans; A. Lamkanfi,Happy Birthday! A trend analysis on past MSR papers,10.1109/MSR.2013.6624049,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624049,Yes,No,No,,
489,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,M. Greiler; A. Zaidman; A. van Deursen; M. Storey,Strategies for avoiding text fixture smells during software evolution,10.1109/MSR.2013.6624053,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624053,Yes,No,No,,
490,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,Y. Jiang; B. Adams; D. M. German,Will my patch make it? And how fast? Case study on the Linux kernel,10.1109/MSR.2013.6624016,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624016,Yes,No,No,,
491,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,D. Binkley; D. Lawrie; L. Pollock; E. Hill; K. Vijay-Shanker,A dataset for evaluating identifier splitters,10.1109/MSR.2013.6624055,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624055,Yes,No,No,,
492,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,K. Herzig; A. Zeller,The impact of tangled code changes,10.1109/MSR.2013.6624018,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624018,Yes,No,No,,
493,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,S. Xie; F. Khomh; Y. Zou,An empirical study of the fault-proneness of clone mutation and clone migration,10.1109/MSR.2013.6624022,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624022,Yes,No,No,,
494,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,F. Peters; T. Menzies; A. Marcus,Better cross company defect prediction,10.1109/MSR.2013.6624057,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624057,Yes,No,No,,
495,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,A. Alali; B. Bartman; C. D. Newman; J. I. Maletic,A preliminary investigation of using age and distance measures in the detection of evolutionary couplings,10.1109/MSR.2013.6624024,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624024,Yes,No,No,,
496,2013 10th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2013,M. Tsunoda; Y. Kamei; K. Toda; M. Nagappan; K. Fushida; N. Ubayashi,Revisiting software development effort estimation based on early phase development activities,10.1109/MSR.2013.6624059,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6624059,Yes,No,No,,
497,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,R. Souza; C. Chavez,Characterizing verification of bug fixes in two open source IDEs,10.1109/MSR.2012.6224301,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224301,Yes,No,No,,
498,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,V. S. Sinha; S. Mani; M. Gupta,MINCE: Mining change history of Android project,10.1109/MSR.2012.6224271,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224271,Yes,No,No,,
499,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,V. Guana; F. Rocha; A. Hindle; E. Stroulia,Do the stars align? Multidimensional analysis of Android's layered architecture,10.1109/MSR.2012.6224269,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224269,Yes,Yes,Yes,Ok,
500,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,E. Shihab; Y. Kamei; P. Bhattacharya,Mining challenge 2012: The Android platform,10.1109/MSR.2012.6224307,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224307,Yes,No,No,,
501,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,C. Sadowski; J. Yi; S. Kim,The evolution of data races,10.1109/MSR.2012.6224277,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224277,Yes,No,No,,
502,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,M. Steff; B. Russo,Co-evolution of logical couplings and commits for defect estimation,10.1109/MSR.2012.6224283,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224283,Yes,No,No,,
503,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,Lucia; F. Thung; D. Lo; L. Jiang,Are faults localizable?,10.1109/MSR.2012.6224302,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224302,Yes,No,No,,
504,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,W. Hu; D. Han; A. Hindle; K. Wong,The build dependency perspective of Android's concrete architecture,10.1109/MSR.2012.6224270,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224270,Yes,Yes,Yes,Ok,
505,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,L. Martie; V. K. Palepu; H. Sajnani; C. Lopes,Trendy bugs: Topic trends in the Android bug reports,10.1109/MSR.2012.6224268,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224268,Yes,No,No,,
506,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,L. A. Reina; G. Robles,Mining for localization in Android,10.1109/MSR.2012.6224272,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224272,Yes,No,No,,
507,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,M. Harman; Y. Jia; Y. Zhang,App store mining and analysis: MSR for app stores,10.1109/MSR.2012.6224306,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224306,Yes,No,No,,
508,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,A. Breckel,Error mining: Bug detection through comparison with large code databases,10.1109/MSR.2012.6224278,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224278,Yes,No,No,,
509,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,A. Issabayeva; A. Nugroho; J. Visser,Issue handling performance in proprietary software projects,10.1109/MSR.2012.6224282,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224282,Yes,No,No,,
510,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,E. Giger; M. Pinzger; H. C. Gall,Can we predict types of code changes? An empirical analysis,10.1109/MSR.2012.6224284,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224284,Yes,No,No,,
511,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,C. Bird; N. Nagappan,Who? Where? What? Examining distributed development in two large open source projects,10.1109/MSR.2012.6224286,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224286,Yes,No,No,,
512,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,A. Capiluppi; A. Serebrenik; A. Youssef,Developing an h-index for OSS developers,10.1109/MSR.2012.6224288,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224288,Yes,No,No,,
513,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,G. Gousios; D. Spinellis,GHTorrent: Github's data from a firehose,10.1109/MSR.2012.6224294,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224294,Yes,No,No,,
514,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,I. Keivanloo; C. Forbes; A. Hmood; M. Erfani; C. Neal; G. Peristerakis; J. Rilling,A Linked Data platform for mining software repositories,10.1109/MSR.2012.6224296,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224296,Yes,No,No,,
515,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,J. Park; M. Kim; B. Ray; D. Bae,An empirical study of supplementary bug fixes,10.1109/MSR.2012.6224298,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224298,Yes,No,No,,
516,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,A. Hindle,Green mining: A methodology of relating software change to power consumption,10.1109/MSR.2012.6224303,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224303,Yes,No,No,,
517,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,M. Asaduzzaman; M. C. Bullock; C. K. Roy; K. A. Schneider,Bug introducing changes: A case study with Android,10.1109/MSR.2012.6224267,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224267,Yes,No,No,,
518,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,O. Baysal; R. Holmes; M. W. Godfrey,Mining usage data and development artifacts,10.1109/MSR.2012.6224305,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224305,Yes,No,No,,
519,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,A. C. Nguyen; S. Khoo,Discovering complete API rules with mutation testing,10.1109/MSR.2012.6224275,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224275,Yes,No,No,,
520,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,S. Zaman; B. Adams; A. E. Hassan,A qualitative study on performance bugs,10.1109/MSR.2012.6224281,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224281,Yes,No,No,,
521,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,F. Khomh; T. Dhaliwal; Y. Zou; B. Adams,Do faster releases improve software quality? An empirical case study of Mozilla Firefox,10.1109/MSR.2012.6224279,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224279,Yes,No,No,,
522,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,J. Gil; M. Goldstein; D. Moshkovich,An empirical investigation of changes in some software properties over time,10.1109/MSR.2012.6224285,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224285,Yes,No,No,,
523,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,Y. Tian; P. Achananuparp; I. N. Lubis; D. Lo; E. Lim,What does software engineering community microblog about?,10.1109/MSR.2012.6224287,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224287,Yes,No,No,,
524,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,R. Lotufo; L. Passos; K. Czarnecki,Towards improving bug tracking systems with game mechanisms,10.1109/MSR.2012.6224293,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224293,Yes,No,No,,
525,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,D. Posnett; P. Devanbu; V. Filkov,MIC check: A correlation tactic for ESE data,10.1109/MSR.2012.6224295,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224295,Yes,No,No,,
526,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,C. Rodr??guez-Bustos; J. Aponte,How Distributed Version Control Systems impact open source software projects,10.1109/MSR.2012.6224297,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224297,Yes,No,No,,
527,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,N. Bettenburg; M. Nagappan; A. E. Hassan,"Think locally, act globally: Improving defect and effort prediction models",10.1109/MSR.2012.6224300,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224300,Yes,No,No,,
528,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,B. Sisman; A. C. Kak,Incorporating version histories in Information Retrieval based bug localization,10.1109/MSR.2012.6224299,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224299,Yes,No,No,,
529,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,P. Rotella; S. Chulani,Analysis of customer satisfaction survey data,10.1109/MSR.2012.6224304,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224304,Yes,No,No,,
530,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,C. Artho; K. Suzaki; R. Di Cosmo; R. Treinen; S. Zacchiroli,Why do software packages conflict?,10.1109/MSR.2012.6224274,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224274,Yes,No,No,,
531,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,J. Yang; L. Tan,Inferring semantically related words from software context,10.1109/MSR.2012.6224276,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224276,Yes,No,No,,
532,2012 9th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2012,T. Chen; S. W. Thomas; M. Nagappan; A. E. Hassan,Explaining software defects using topic models,10.1109/MSR.2012.6224280,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224280,Yes,No,No,,
533,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,J. Krinke; N. Gold; Y. Jia; D. Binkley,Cloning and copying between GNOME projects,10.1109/MSR.2010.5463290,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463290,Yes,No,No,,
534,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. Lanza,The visual terminator,10.1109/MSR.2010.5463361,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463361,Yes,No,No,,
535,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,J. Davies; Hanyu Zhang; L. Nussbaum; D. M. German,Perspectives on bugs in the Debian bug tracking system,10.1109/MSR.2010.5463288,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463288,Yes,No,No,,
536,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,B. Luijten; J. Visser; A. Zaidman,Assessment of issue handling efficiency,10.1109/MSR.2010.5463292,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463292,Yes,No,No,,
537,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Hindle; I. Herraiz; E. Shihab; Zhen Ming Jiang,"Mining Challenge 2010: FreeBSD, GNOME Desktop and Debian/Ubuntu",10.1109/MSR.2010.5463350,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463350,Yes,No,No,,
538,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Vetro'; M. Torchiano; M. Morisio,Assessing the precision of FindBugs by mining Java projects developed at a university,10.1109/MSR.2010.5463283,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463283,Yes,No,No,,
539,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,G. Bougie; C. Treude; D. M. German; M. Storey,A comparative exploration of FreeBSD bug lifetimes,10.1109/MSR.2010.5463291,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463291,Yes,No,No,,
540,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,N. Juristo; S. Vegas,Using differences among replications of software engineering experiments to gain knowledge,10.1109/MSR.2010.5463362,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463362,Yes,No,No,,
541,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Mauczka; C. Schanes; F. Fankhauser; M. Bernhart; T. Grechenig,Mining security changes in FreeBSD,10.1109/MSR.2010.5463289,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463289,Yes,No,No,,
542,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,Y. Sasaki; T. Yamamoto; Y. Hayase; K. Inoue,Finding file clones in FreeBSD Ports Collection,10.1109/MSR.2010.5463293,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463293,Yes,No,No,,
543,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Schroter; A. Schr??ter; N. Bettenburg; R. Premraj,Do stack traces help developers fix bugs?,10.1109/MSR.2010.5463280,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463280,Yes,No,No,,
544,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Bachmann; A. Bernstein,When process data quality affects the number of bugs: Correlations in software engineering datasets,10.1109/MSR.2010.5463286,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463286,Yes,No,No,,
545,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. Gegick; P. Rotella; T. Xie,Identifying security bug reports via text mining: An industrial case study,10.1109/MSR.2010.5463340,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463340,Yes,No,No,,
546,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,R. Nia; C. Bird; P. Devanbu; V. Filkov,Validity of network analyses in Open Source Projects,10.1109/MSR.2010.5463342,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463342,Yes,No,No,,
547,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,W. Maalej; H. Happel,Can development work describe itself?,10.1109/MSR.2010.5463344,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463344,Yes,No,No,,
548,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,J. Ossher; S. Bajracharya; C. Lopes,Automated dependency resolution for open source software,10.1109/MSR.2010.5463346,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463346,Yes,No,No,,
549,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,L. Nussbaum; S. Zacchiroli,The Ultimate Debian Database: Consolidating bazaar metadata for Quality Assurance and data mining,10.1109/MSR.2010.5463277,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463277,Yes,No,No,,
550,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. Nagappan; M. A. Vouk,Abstracting log lines to log event types for mining software system logs,10.1109/MSR.2010.5463281,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463281,Yes,No,No,,
551,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,G. Robles,Replicating MSR: A study of the potential replicability of papers published in the Mining Software Repositories proceedings,10.1109/MSR.2010.5463348,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463348,Yes,No,No,,
552,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. D'Ambros; M. Lanza; R. Robbes,An extensive comparison of bug prediction approaches,10.1109/MSR.2010.5463279,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463279,Yes,No,No,,
553,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Nugroho; M. R. V. Chaudron; E. Arisholm,Assessing UML design metrics for predicting fault-prone classes in a Java system,10.1109/MSR.2010.5463285,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463285,Yes,No,No,,
554,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,S. McIntosh; B. Adams; A. E. Hassan,The evolution of ANT build systems,10.1109/MSR.2010.5463341,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463341,Yes,No,No,,
555,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. C. J?ßnior; M. Mendon??a; M. Farias; P. Henrique,OSS developers context-specific Preferred Representational systems: A initial Neurolinguistic text analysis of the Apache mailing list,10.1109/MSR.2010.5463339,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463339,Yes,No,No,,
556,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,F. Rahman; C. Bird; P. Devanbu,Clones: What is that smell?,10.1109/MSR.2010.5463343,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463343,Yes,No,No,,
557,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,W. M. Ibrahim; N. Bettenburg; E. Shihab; B. Adams; A. E. Hassan,Should I contribute to this discussion?,10.1109/MSR.2010.5463345,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463345,Yes,No,No,,
558,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. Bruch; M. Mezini; M. Monperrus,Mining subclassing directives to improve framework reuse,10.1109/MSR.2010.5463347,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463347,Yes,No,No,,
559,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,R. Robbes; D. Pollet; M. Lanza,Replaying IDE interactions to evaluate and improve change prediction approaches,10.1109/MSR.2010.5463278,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463278,Yes,No,No,,
560,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,M. Di Penta; D. M. German; G. Antoniol,Identifying licensing of jar archives using a code-search approach,10.1109/MSR.2010.5463282,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463282,Yes,No,No,,
561,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,D. Posnett; C. Bird; P. Devanbu,THEX: Mining metapatterns from java,10.1109/MSR.2010.5463349,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463349,Yes,Yes,Yes,Ok,
562,2010 7th IEEE Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR 2010),2010,A. Lamkanfi; S. Demeyer; E. Giger; B. Goethals,Predicting the severity of a reported bug,10.1109/MSR.2010.5463284,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463284,Yes,No,No,,
563,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,M. McAllister,Success factors of Business Intelligence,10.1109/MSR.2009.5069473,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069473,Yes,No,No,,
564,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,H. Schackmann; H. Lichter,Evaluating process quality in GNOME based on change request data,10.1109/MSR.2009.5069485,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069485,Yes,No,No,,
565,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,M. Lungu; J. Malnati; M. Lanza,Visualizing Gnome with the Small Project Observatory,10.1109/MSR.2009.5069487,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069487,Yes,No,No,,
566,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,Z. Lubsen; A. Zaidman; M. Pinzger,Using association rules to study the co-evolution of production & test code,10.1109/MSR.2009.5069493,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069493,Yes,No,No,,
567,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,K. Herzig; A. Zeller,Mining the Jazz repository: Challenges and opportunities,10.1109/MSR.2009.5069495,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069495,Yes,No,No,,
568,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,G. Robles; J. M. Gonzalez-Barahona; I. Herraiz,Evolution of the core team of developers in libre software projects,10.1109/MSR.2009.5069497,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069497,Yes,No,No,,
569,2009 6th IEEE International Working Conference on [::Mining::] [::Software::] [::Repositories::],2009,N. Ayewah; W. Pugh,Learning from defect removals,10.1109/MSR.2009.5069500,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069500,Yes,No,No,,
